Tank_ID,Tank_Number,Capacity,Product_ID,Terminal_ID
16643,4533,62825,16643,16643
16644,7555,35637,16644,16644
16645,7503,58203,16645,16645
16646,603,15497,16646,16646
16647,8229,8966,16647,16647
16648,5706,18795,16648,16648
16649,5867,84899,16649,16649
16650,7248,86138,16650,16650
16651,226,61883,16651,16651
16652,9897,40551,16652,16652
16653,5039,80513,16653,16653
16654,6825,67215,16654,16654
16655,7252,17462,16655,16655
16656,8199,45638,16656,16656
16657,2891,75353,16657,16657
16658,9548,67838,16658,16658
16659,7413,16577,16659,16659
16660,9624,86744,16660,16660
16661,7882,4872,16661,16661
16662,7083,50745,16662,16662
16663,9307,96034,16663,16663
16664,4409,53888,16664,16664
16665,1518,69523,16665,16665
16666,5901,82274,16666,16666
16667,8728,93965,16667,16667
16668,2190,13610,16668,16668
16669,6086,35475,16669,16669
16670,4270,12822,16670,16670
16671,357,95145,16671,16671
16672,1712,24961,16672,16672
16673,6210,82178,16673,16673
16674,4028,71541,16674,16674
16675,2859,70605,16675,16675
16676,8495,65186,16676,16676
16677,812,45280,16677,16677
16678,9374,31487,16678,16678
16679,2660,80862,16679,16679
16680,9087,68633,16680,16680
16681,692,29470,16681,16681
16682,924,95943,16682,16682
16683,2733,30485,16683,16683
16684,4108,8520,16684,16684
16685,2959,34283,16685,16685
16686,1907,89201,16686,16686
16687,9184,54033,16687,16687
16688,2272,83637,16688,16688
16689,3783,2267,16689,16689
16690,2556,80227,16690,16690
16691,474,91148,16691,16691
16692,780,12517,16692,16692
16693,2243,33299,16693,16693
16694,8462,76137,16694,16694
16695,7289,28043,16695,16695
16696,6193,26261,16696,16696
16697,9549,5763,16697,16697
16698,4656,22604,16698,16698
16699,8257,41715,16699,16699
16700,2267,6759,16700,16700
16701,645,70194,16701,16701
16702,5158,90991,16702,16702
16703,505,11958,16703,16703
16704,3701,67785,16704,16704
16705,6489,13651,16705,16705
16706,47,14895,16706,16706
16707,6575,60222,16707,16707
16708,9037,43612,16708,16708
16709,6153,97115,16709,16709
16710,7516,72537,16710,16710
16711,3302,85209,16711,16711
16712,9685,32739,16712,16712
16713,6106,57376,16713,16713
16714,9809,82671,16714,16714
16715,8804,36631,16715,16715
16716,2656,32073,16716,16716
16717,9537,72003,16717,16717
16718,7057,64482,16718,16718
16719,4838,32790,16719,16719
16720,1825,45613,16720,16720
16721,2288,74791,16721,16721
16722,5410,7501,16722,16722
16723,3709,29970,16723,16723
16724,3088,5885,16724,16724
16725,7306,65951,16725,16725
16726,9286,39203,16726,16726
16727,9744,10270,16727,16727
16728,6673,2197,16728,16728
16729,8917,62751,16729,16729
16730,490,89384,16730,16730
16731,4911,56415,16731,16731
16732,5415,89053,16732,16732
16733,7677,29245,16733,16733
16734,4710,22131,16734,16734
16735,1689,39984,16735,16735
16736,8336,51698,16736,16736
16737,7749,76280,16737,16737
16738,4410,6918,16738,16738
16739,9671,51370,16739,16739
16740,2378,63665,16740,16740
16741,8335,22479,16741,16741
16742,3430,10655,16742,16742
16743,8489,59847,16743,16743
16744,3686,20436,16744,16744
16745,2999,76495,16745,16745
16746,1881,44482,16746,16746
16747,8422,6336,16747,16747
16748,778,21285,16748,16748
16749,1097,39101,16749,16749
16750,8126,84092,16750,16750
16751,6488,7803,16751,16751
16752,6970,99219,16752,16752
16753,6858,66932,16753,16753
16754,1797,22528,16754,16754
16755,7731,10548,16755,16755
16756,2646,57700,16756,16756
16757,1935,93936,16757,16757
16758,5283,27285,16758,16758
16759,9621,74528,16759,16759
16760,592,13824,16760,16760
16761,8083,99508,16761,16761
16762,7392,27213,16762,16762
16763,5364,91143,16763,16763
16764,6165,93989,16764,16764
16765,7823,22931,16765,16765
16766,5943,71937,16766,16766
16767,6457,74520,16767,16767
16768,7063,16233,16768,16768
16769,8567,69620,16769,16769
16770,2739,14889,16770,16770
16771,418,78682,16771,16771
16772,970,1104,16772,16772
16773,2966,31526,16773,16773
16774,829,88712,16774,16774
16775,9693,67993,16775,16775
16776,4877,38881,16776,16776
16777,4248,31417,16777,16777
16778,6080,69758,16778,16778
16779,4923,15286,16779,16779
16780,8915,84587,16780,16780
16781,1877,9187,16781,16781
16782,1408,19104,16782,16782
16783,5199,63470,16783,16783
16784,1935,5608,16784,16784
16785,4886,51775,16785,16785
16786,9748,41259,16786,16786
16787,7091,34017,16787,16787
16788,2149,66560,16788,16788
16789,316,20765,16789,16789
16790,5983,66307,16790,16790
16791,2702,90772,16791,16791
16792,4930,35444,16792,16792
16793,3070,91318,16793,16793
16794,1792,87063,16794,16794
16795,3188,61816,16795,16795
16796,4924,34974,16796,16796
16797,8443,3324,16797,16797
16798,28,11425,16798,16798
16799,3625,66459,16799,16799
16800,366,98673,16800,16800
16801,2943,39425,16801,16801
16802,5886,16518,16802,16802
16803,4795,63262,16803,16803
16804,5624,9519,16804,16804
16805,583,70897,16805,16805
16806,8491,46325,16806,16806
16807,7685,49531,16807,16807
16808,8604,2096,16808,16808
16809,3004,95702,16809,16809
16810,7321,93162,16810,16810
16811,434,11770,16811,16811
16812,3877,50518,16812,16812
16813,4726,2889,16813,16813
16814,7988,91785,16814,16814
16815,7162,96063,16815,16815
16816,6015,97460,16816,16816
16817,2963,35173,16817,16817
16818,9551,2307,16818,16818
16819,743,31813,16819,16819
16820,9986,56963,16820,16820
16821,2628,53398,16821,16821
16822,6173,90687,16822,16822
16823,3041,11824,16823,16823
16824,9132,59221,16824,16824
16825,1128,45736,16825,16825
16826,1890,9330,16826,16826
16827,2069,46375,16827,16827
16828,3306,67057,16828,16828
16829,5905,73211,16829,16829
16830,5287,41646,16830,16830
16831,1081,38598,16831,16831
16832,8120,15223,16832,16832
16833,1130,65105,16833,16833
16834,9571,11334,16834,16834
16835,1454,56599,16835,16835
16836,9046,73823,16836,16836
16837,6335,44599,16837,16837
16838,7191,13832,16838,16838
16839,2621,50427,16839,16839
16840,1037,58498,16840,16840
16841,2332,87561,16841,16841
16842,4580,91535,16842,16842
16843,8970,98941,16843,16843
16844,5340,94428,16844,16844
16845,900,61105,16845,16845
16846,5448,71892,16846,16846
16847,7680,85258,16847,16847
16848,1704,32213,16848,16848
16849,3755,65429,16849,16849
16850,6711,6623,16850,16850
16851,6253,5595,16851,16851
16852,1861,26674,16852,16852
16853,7666,9083,16853,16853
16854,8943,50598,16854,16854
16855,6126,15396,16855,16855
16856,18,37676,16856,16856
16857,5140,73820,16857,16857
16858,9098,98031,16858,16858
16859,3181,89928,16859,16859
16860,8018,35166,16860,16860
16861,4853,72599,16861,16861
16862,9815,5579,16862,16862
16863,4652,48772,16863,16863
16864,3405,67405,16864,16864
16865,4328,65294,16865,16865
16866,9760,60913,16866,16866
16867,1383,10438,16867,16867
16868,2647,45403,16868,16868
16869,4053,96949,16869,16869
16870,5460,4648,16870,16870
16871,1776,88585,16871,16871
16872,216,46298,16872,16872
16873,3727,16322,16873,16873
16874,3216,39741,16874,16874
16875,5376,96027,16875,16875
16876,9047,12440,16876,16876
16877,6367,79799,16877,16877
16878,8386,35942,16878,16878
16879,9536,43807,16879,16879
16880,5322,99911,16880,16880
16881,1908,92858,16881,16881
16882,5096,11213,16882,16882
16883,4934,62596,16883,16883
16884,6693,58799,16884,16884
16885,3030,16893,16885,16885
16886,7645,42367,16886,16886
16887,9574,92819,16887,16887
16888,734,24314,16888,16888
16889,3188,40807,16889,16889
16890,7743,4733,16890,16890
16891,4539,85124,16891,16891
16892,6227,60641,16892,16892
16893,7046,3368,16893,16893
16894,8404,13693,16894,16894
16895,8549,28760,16895,16895
16896,6983,64597,16896,16896
16897,8599,40430,16897,16897
16898,6764,15904,16898,16898
16899,9244,37385,16899,16899
16900,9429,20210,16900,16900
16901,2996,79912,16901,16901
16902,9098,91456,16902,16902
16903,6450,79277,16903,16903
16904,7312,22513,16904,16904
16905,4481,53904,16905,16905
16906,7056,11157,16906,16906
16907,1034,16435,16907,16907
16908,3757,72301,16908,16908
16909,2652,40446,16909,16909
16910,6343,33445,16910,16910
16911,4501,63137,16911,16911
16912,8749,79985,16912,16912
16913,7159,23669,16913,16913
16914,4552,11328,16914,16914
16915,5471,75644,16915,16915
16916,2514,1847,16916,16916
16917,9457,27052,16917,16917
16918,9140,5948,16918,16918
16919,3237,67422,16919,16919
16920,2541,94004,16920,16920
16921,5451,43247,16921,16921
16922,756,91470,16922,16922
16923,8263,99522,16923,16923
16924,4513,99656,16924,16924
16925,1963,104,16925,16925
16926,682,78145,16926,16926
16927,8960,84255,16927,16927
16928,751,95916,16928,16928
16929,1133,25890,16929,16929
16930,2721,49347,16930,16930
16931,9535,60110,16931,16931
16932,8811,96715,16932,16932
16933,7431,84182,16933,16933
16934,9536,64505,16934,16934
16935,1547,1348,16935,16935
16936,9989,60155,16936,16936
16937,5829,4193,16937,16937
16938,8083,90556,16938,16938
16939,6047,32709,16939,16939
16940,7815,9545,16940,16940
16941,2895,27336,16941,16941
16942,9022,50878,16942,16942
16943,5527,25208,16943,16943
16944,3346,62935,16944,16944
16945,887,49496,16945,16945
16946,6796,74862,16946,16946
16947,1982,73348,16947,16947
16948,7532,70696,16948,16948
16949,7125,77328,16949,16949
16950,547,64579,16950,16950
16951,6366,64165,16951,16951
16952,9337,69939,16952,16952
16953,8962,916,16953,16953
16954,7015,41778,16954,16954
16955,819,8386,16955,16955
16956,4024,12761,16956,16956
16957,7040,15607,16957,16957
16958,4634,85195,16958,16958
16959,59,7112,16959,16959
16960,5931,51939,16960,16960
16961,1091,87771,16961,16961
16962,7193,55931,16962,16962
16963,446,51294,16963,16963
16964,3135,76130,16964,16964
16965,3184,71148,16965,16965
16966,8382,89993,16966,16966
16967,4429,13190,16967,16967
16968,1886,89425,16968,16968
16969,5369,14782,16969,16969
16970,6233,27311,16970,16970
16971,8113,44947,16971,16971
16972,1044,21299,16972,16972
16973,3771,40151,16973,16973
16974,7196,56035,16974,16974
16975,444,60030,16975,16975
16976,4307,42471,16976,16976
16977,8065,6144,16977,16977
16978,2232,86001,16978,16978
16979,3367,21914,16979,16979
16980,3620,44696,16980,16980
16981,5761,68945,16981,16981
16982,2082,64772,16982,16982
16983,7715,87773,16983,16983
16984,3451,7637,16984,16984
16985,210,17714,16985,16985
16986,8087,2920,16986,16986
16987,3655,84089,16987,16987
16988,5907,20794,16988,16988
16989,2129,71111,16989,16989
16990,9265,43115,16990,16990
16991,8192,82313,16991,16991
16992,5165,32545,16992,16992
16993,5404,51401,16993,16993
16994,7142,28157,16994,16994
16995,3663,41573,16995,16995
16996,8528,41950,16996,16996
16997,2292,96949,16997,16997
16998,5413,75526,16998,16998
16999,6277,21669,16999,16999
17000,4936,59622,17000,17000
17001,8471,84019,17001,17001
17002,621,59081,17002,17002
17003,4985,79756,17003,17003
17004,2923,27134,17004,17004
17005,4733,33250,17005,17005
17006,8813,19169,17006,17006
17007,6770,70148,17007,17007
17008,201,21219,17008,17008
17009,9305,32877,17009,17009
17010,1854,46307,17010,17010
17011,401,35748,17011,17011
17012,4994,60927,17012,17012
17013,6608,89884,17013,17013
17014,3083,3586,17014,17014
17015,613,57050,17015,17015
17016,9317,33613,17016,17016
17017,6088,54246,17017,17017
17018,2628,20029,17018,17018
17019,1779,21999,17019,17019
17020,4208,1814,17020,17020
17021,3510,53010,17021,17021
17022,1916,20145,17022,17022
17023,3038,64839,17023,17023
17024,5317,24637,17024,17024
17025,675,78057,17025,17025
17026,8232,18804,17026,17026
17027,9742,38321,17027,17027
17028,3549,26520,17028,17028
17029,9002,15509,17029,17029
17030,5314,26513,17030,17030
17031,6935,77138,17031,17031
17032,958,32560,17032,17032
17033,5034,4407,17033,17033
17034,6041,34834,17034,17034
17035,7352,79609,17035,17035
17036,8167,73383,17036,17036
17037,6033,43837,17037,17037
17038,3990,41227,17038,17038
17039,4218,93046,17039,17039
17040,9235,79634,17040,17040
17041,3475,73875,17041,17041
17042,7679,158,17042,17042
17043,8090,11597,17043,17043
17044,2432,58123,17044,17044
17045,6649,86030,17045,17045
17046,4269,2119,17046,17046
17047,7459,24459,17047,17047
17048,8844,56665,17048,17048
17049,64,20959,17049,17049
17050,3988,62265,17050,17050
17051,7059,24968,17051,17051
17052,4250,40263,17052,17052
17053,3497,78397,17053,17053
17054,7284,68152,17054,17054
17055,1231,54899,17055,17055
17056,8460,9488,17056,17056
17057,8096,84039,17057,17057
17058,3416,52158,17058,17058
17059,7755,94358,17059,17059
17060,2997,11758,17060,17060
17061,1390,43538,17061,17061
17062,4501,82635,17062,17062
17063,4605,46891,17063,17063
17064,561,11272,17064,17064
17065,9812,56516,17065,17065
17066,9416,33047,17066,17066
17067,7487,28537,17067,17067
17068,2974,84100,17068,17068
17069,6500,65123,17069,17069
17070,9805,57920,17070,17070
17071,3028,58644,17071,17071
17072,5338,46269,17072,17072
17073,2669,89936,17073,17073
17074,7200,86599,17074,17074
17075,4442,25802,17075,17075
17076,1712,13470,17076,17076
17077,653,46349,17077,17077
17078,6386,20572,17078,17078
17079,5448,33499,17079,17079
17080,4001,28358,17080,17080
17081,7319,82255,17081,17081
17082,8735,29592,17082,17082
17083,8454,68020,17083,17083
17084,798,73904,17084,17084
17085,6740,7288,17085,17085
17086,5213,38493,17086,17086
17087,100,67208,17087,17087
17088,4799,47418,17088,17088
17089,8426,39622,17089,17089
17090,4936,18796,17090,17090
17091,3600,86179,17091,17091
17092,4086,96740,17092,17092
17093,1322,79026,17093,17093
17094,5956,61683,17094,17094
17095,6800,39917,17095,17095
17096,7335,73374,17096,17096
17097,8439,66126,17097,17097
17098,9774,138,17098,17098
17099,5826,30505,17099,17099
17100,6885,18051,17100,17100
17101,7098,34007,17101,17101
17102,2275,47701,17102,17102
17103,8710,51936,17103,17103
17104,889,20854,17104,17104
17105,771,98928,17105,17105
17106,8778,19850,17106,17106
17107,378,77033,17107,17107
17108,2677,646,17108,17108
17109,4340,81881,17109,17109
17110,5449,20113,17110,17110
17111,8992,55359,17111,17111
17112,4638,12103,17112,17112
17113,5544,32772,17113,17113
17114,2986,97891,17114,17114
17115,8428,48963,17115,17115
17116,6060,60191,17116,17116
17117,1620,44764,17117,17117
17118,4187,53197,17118,17118
17119,9130,43331,17119,17119
17120,8717,23895,17120,17120
17121,1648,55728,17121,17121
17122,8078,89057,17122,17122
17123,7372,89920,17123,17123
17124,7,24368,17124,17124
17125,1022,27329,17125,17125
17126,9388,27373,17126,17126
17127,2557,52254,17127,17127
17128,7779,3690,17128,17128
17129,2316,50360,17129,17129
17130,5822,70775,17130,17130
17131,7733,82358,17131,17131
17132,1020,91906,17132,17132
17133,6453,68996,17133,17133
17134,7856,91519,17134,17134
17135,8909,62296,17135,17135
17136,8338,81915,17136,17136
17137,631,95472,17137,17137
17138,9084,17357,17138,17138
17139,2588,59154,17139,17139
17140,4050,83191,17140,17140
17141,2562,79943,17141,17141
17142,4500,79371,17142,17142
17143,7788,96466,17143,17143
17144,4140,80219,17144,17144
17145,850,24026,17145,17145
17146,3758,53472,17146,17146
17147,5434,35128,17147,17147
17148,3173,37342,17148,17148
17149,4303,8658,17149,17149
17150,8616,43117,17150,17150
17151,4363,8063,17151,17151
17152,105,44282,17152,17152
17153,924,8798,17153,17153
17154,4939,40263,17154,17154
17155,5639,13476,17155,17155
17156,1029,47899,17156,17156
17157,2582,86503,17157,17157
17158,9790,98889,17158,17158
17159,3848,85874,17159,17159
17160,247,64985,17160,17160
17161,5608,91913,17161,17161
17162,689,99901,17162,17162
17163,7816,55784,17163,17163
17164,1311,85862,17164,17164
17165,365,70181,17165,17165
17166,8099,65382,17166,17166
17167,9704,30460,17167,17167
17168,1745,73018,17168,17168
17169,4075,59409,17169,17169
17170,5316,10459,17170,17170
17171,6688,19274,17171,17171
17172,9920,89228,17172,17172
17173,2964,50655,17173,17173
17174,9677,21735,17174,17174
17175,5414,9180,17175,17175
17176,8736,39482,17176,17176
17177,4011,32989,17177,17177
17178,4022,77349,17178,17178
17179,2281,1791,17179,17179
17180,9222,99017,17180,17180
17181,5767,41903,17181,17181
17182,1109,10898,17182,17182
17183,6571,83826,17183,17183
17184,8518,22224,17184,17184
17185,90,78811,17185,17185
17186,125,15138,17186,17186
17187,627,15290,17187,17187
17188,2238,15457,17188,17188
17189,3455,49070,17189,17189
17190,880,50787,17190,17190
17191,3026,1317,17191,17191
17192,8776,31865,17192,17192
17193,8486,13680,17193,17193
17194,9882,95677,17194,17194
17195,3585,72041,17195,17195
17196,9166,77451,17196,17196
17197,318,56069,17197,17197
17198,432,11587,17198,17198
17199,7579,83244,17199,17199
17200,8201,25764,17200,17200
17201,4949,40626,17201,17201
17202,6030,96350,17202,17202
17203,1053,53334,17203,17203
17204,9633,25661,17204,17204
17205,7997,36736,17205,17205
17206,6254,5434,17206,17206
17207,3331,25351,17207,17207
17208,8176,62878,17208,17208
17209,151,4446,17209,17209
17210,6057,60293,17210,17210
17211,8440,63009,17211,17211
17212,5152,75598,17212,17212
17213,7981,65804,17213,17213
17214,6858,89227,17214,17214
17215,9219,87972,17215,17215
17216,9849,12971,17216,17216
17217,3405,79339,17217,17217
